Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
446.963665000000049, 1, 1, 1, 1, 1, 1, 1, 1
446.963700000000017, 0, 1, 1, 1, 1, 1, 1, 1
447.062970000000064, 1, 1, 1, 1, 1, 1, 1, 1
447.063005000000032, 0, 1, 1, 1, 1, 1, 1, 1
447.162795000000017, 1, 1, 1, 1, 1, 1, 1, 1
447.162830000000042, 0, 1, 1, 1, 1, 1, 1, 1
447.262615000000039, 1, 1, 1, 1, 1, 1, 1, 1
447.262650000000065, 0, 1, 1, 1, 1, 1, 1, 1
447.361335000000054, 1, 1, 1, 1, 1, 1, 1, 1
447.361370000000022, 0, 1, 1, 1, 1, 1, 1, 1
447.461145000000045, 1, 1, 1, 1, 1, 1, 1, 1
447.461180000000013, 0, 1, 1, 1, 1, 1, 1, 1
447.560965000000010, 1, 1, 1, 1, 1, 1, 1, 1
447.561000000000035, 0, 1, 1, 1, 1, 1, 1, 1
447.660785000000033, 1, 1, 1, 1, 1, 1, 1, 1
447.660820000000058, 0, 1, 1, 1, 1, 1, 1, 1
447.760605000000055, 1, 1, 1, 1, 1, 1, 1, 1
447.760635000000036, 0, 1, 1, 1, 1, 1, 1, 1
447.860425000000021, 1, 1, 1, 1, 1, 1, 1, 1
447.860460000000046, 0, 1, 1, 1, 1, 1, 1, 1
447.959145000000035, 1, 1, 1, 1, 1, 1, 1, 1
447.959180000000060, 0, 1, 1, 1, 1, 1, 1, 1
448.058965000000057, 1, 1, 1, 1, 1, 1, 1, 1
448.059000000000026, 0, 1, 1, 1, 1, 1, 1, 1
448.158780000000036, 1, 1, 1, 1, 1, 1, 1, 1
448.158815000000061, 0, 1, 1, 1, 1, 1, 1, 1
448.258595000000014, 1, 1, 1, 1, 1, 1, 1, 1
448.258630000000039, 0, 1, 1, 1, 1, 1, 1, 1
448.358405000000062, 1, 1, 1, 1, 1, 1, 1, 1
448.358440000000030, 0, 1, 1, 1, 1, 1, 1, 1
448.458220000000040, 1, 1, 1, 1, 1, 1, 1, 1
448.458255000000008, 0, 1, 1, 1, 1, 1, 1, 1
448.558035000000018, 1, 1, 1, 1, 1, 1, 1, 1
448.558065000000056, 0, 1, 1, 1, 1, 1, 1, 1
448.656845000000033, 1, 1, 1, 1, 1, 1, 1, 1
448.656880000000058, 0, 1, 1, 1, 1, 1, 1, 1
448.756665000000055, 1, 1, 1, 1, 1, 1, 1, 1
448.756700000000023, 0, 1, 1, 1, 1, 1, 1, 1
448.856480000000033, 1, 1, 1, 1, 1, 1, 1, 1
448.856515000000059, 0, 1, 1, 1, 1, 1, 1, 1
448.956300000000056, 1, 1, 1, 1, 1, 1, 1, 1
448.956335000000024, 0, 1, 1, 1, 1, 1, 1, 1
449.056115000000034, 1, 1, 1, 1, 1, 1, 1, 1
449.056145000000015, 0, 1, 1, 1, 1, 1, 1, 1
449.154835000000048, 1, 1, 1, 1, 1, 1, 1, 1
449.154870000000017, 0, 1, 1, 1, 1, 1, 1, 1
449.254650000000026, 1, 1, 1, 1, 1, 1, 1, 1
449.254685000000052, 0, 1, 1, 1, 1, 1, 1, 1
449.354470000000049, 1, 1, 1, 1, 1, 1, 1, 1
449.354500000000030, 0, 1, 1, 1, 1, 1, 1, 1
449.454280000000040, 1, 1, 1, 1, 1, 1, 1, 1
449.454315000000065, 0, 1, 1, 1, 1, 1, 1, 1
449.554090000000031, 1, 1, 1, 1, 1, 1, 1, 1
449.554125000000056, 0, 1, 1, 1, 1, 1, 1, 1
449.653900000000021, 1, 1, 1, 1, 1, 1, 1, 1
449.653935000000047, 0, 1, 1, 1, 1, 1, 1, 1
449.752620000000036, 1, 1, 1, 1, 1, 1, 1, 1
449.752655000000061, 0, 1, 1, 1, 1, 1, 1, 1
449.852425000000039, 1, 1, 1, 1, 1, 1, 1, 1
449.852460000000065, 0, 1, 1, 1, 1, 1, 1, 1
449.952240000000018, 1, 1, 1, 1, 1, 1, 1, 1
449.952275000000043, 0, 1, 1, 1, 1, 1, 1, 1
450.052050000000065, 1, 1, 1, 1, 1, 1, 1, 1
450.052085000000034, 0, 1, 1, 1, 1, 1, 1, 1
450.151865000000043, 1, 1, 1, 1, 1, 1, 1, 1
450.151900000000012, 0, 1, 1, 1, 1, 1, 1, 1
450.251675000000034, 1, 1, 1, 1, 1, 1, 1, 1
450.251710000000060, 0, 1, 1, 1, 1, 1, 1, 1
450.351485000000025, 1, 1, 1, 1, 1, 1, 1, 1
450.351520000000050, 0, 1, 1, 1, 1, 1, 1, 1
450.450290000000052, 1, 1, 1, 1, 1, 1, 1, 1
450.450325000000021, 0, 1, 1, 1, 1, 1, 1, 1
450.550100000000043, 1, 1, 1, 1, 1, 1, 1, 1
450.550135000000012, 0, 1, 1, 1, 1, 1, 1, 1
450.649905000000047, 1, 1, 1, 1, 1, 1, 1, 1
450.649940000000015, 0, 1, 1, 1, 1, 1, 1, 1
450.749230000000011, 1, 1, 1, 1, 1, 1, 1, 1
450.749265000000037, 0, 1, 1, 1, 1, 1, 1, 1
450.849025000000040, 1, 1, 1, 1, 1, 1, 1, 1
450.849060000000009, 0, 1, 1, 1, 1, 1, 1, 1
450.948835000000031, 1, 1, 1, 1, 1, 1, 1, 1
450.948870000000056, 0, 1, 1, 1, 1, 1, 1, 1
451.048640000000034, 1, 1, 1, 1, 1, 1, 1, 1
451.048675000000060, 0, 1, 1, 1, 1, 1, 1, 1
451.148455000000013, 1, 1, 1, 1, 1, 1, 1, 1
451.148490000000038, 0, 1, 1, 1, 1, 1, 1, 1
451.247170000000040, 1, 1, 1, 1, 1, 1, 1, 1
451.247205000000065, 0, 1, 1, 1, 1, 1, 1, 1
451.346980000000030, 1, 1, 1, 1, 1, 1, 1, 1
451.347015000000056, 0, 1, 1, 1, 1, 1, 1, 1
451.446790000000021, 1, 1, 1, 1, 1, 1, 1, 1
451.446825000000047, 0, 1, 1, 1, 1, 1, 1, 1
451.546600000000012, 1, 1, 1, 1, 1, 1, 1, 1
451.546635000000038, 0, 1, 1, 1, 1, 1, 1, 1
451.646410000000060, 1, 1, 1, 1, 1, 1, 1, 1
451.646445000000028, 0, 1, 1, 1, 1, 1, 1, 1
451.746215000000063, 1, 1, 1, 1, 1, 1, 1, 1
451.746250000000032, 0, 1, 1, 1, 1, 1, 1, 1
451.844935000000021, 1, 1, 1, 1, 1, 1, 1, 1
451.844970000000046, 0, 1, 1, 1, 1, 1, 1, 1
451.944735000000037, 1, 1, 1, 1, 1, 1, 1, 1
451.944770000000062, 0, 1, 1, 1, 1, 1, 1, 1
452.044545000000028, 1, 1, 1, 1, 1, 1, 1, 1
452.044580000000053, 0, 1, 1, 1, 1, 1, 1, 1
452.144360000000063, 1, 1, 1, 1, 1, 1, 1, 1
452.144395000000031, 0, 1, 1, 1, 1, 1, 1, 1
452.244175000000041, 1, 1, 1, 1, 1, 1, 1, 1
452.244210000000010, 0, 1, 1, 1, 1, 1, 1, 1
452.343985000000032, 1, 1, 1, 1, 1, 1, 1, 1
452.344020000000057, 0, 1, 1, 1, 1, 1, 1, 1
452.443800000000010, 1, 1, 1, 1, 1, 1, 1, 1
452.443835000000036, 0, 1, 1, 1, 1, 1, 1, 1
452.542610000000025, 1, 1, 1, 1, 1, 1, 1, 1
452.542645000000050, 0, 1, 1, 1, 1, 1, 1, 1
452.642425000000060, 1, 1, 1, 1, 1, 1, 1, 1
452.642460000000028, 0, 1, 1, 1, 1, 1, 1, 1
452.742245000000025, 1, 1, 1, 1, 1, 1, 1, 1
452.742280000000051, 0, 1, 1, 1, 1, 1, 1, 1
452.842060000000060, 1, 1, 1, 1, 1, 1, 1, 1
452.842095000000029, 0, 1, 1, 1, 1, 1, 1, 1
452.941875000000039, 1, 1, 1, 1, 1, 1, 1, 1
452.941910000000064, 0, 1, 1, 1, 1, 1, 1, 1
453.040600000000040, 1, 1, 1, 1, 1, 1, 1, 1
453.040635000000009, 0, 1, 1, 1, 1, 1, 1, 1
453.140415000000019, 1, 1, 1, 1, 1, 1, 1, 1
453.140450000000044, 0, 1, 1, 1, 1, 1, 1, 1
453.240230000000054, 1, 1, 1, 1, 1, 1, 1, 1
453.240265000000022, 0, 1, 1, 1, 1, 1, 1, 1
453.340040000000045, 1, 1, 1, 1, 1, 1, 1, 1
453.340075000000013, 0, 1, 1, 1, 1, 1, 1, 1
453.439855000000023, 1, 1, 1, 1, 1, 1, 1, 1
453.439890000000048, 0, 1, 1, 1, 1, 1, 1, 1
453.539670000000058, 1, 1, 1, 1, 1, 1, 1, 1
453.539700000000039, 0, 1, 1, 1, 1, 1, 1, 1
453.638380000000041, 1, 1, 1, 1, 1, 1, 1, 1
453.638415000000009, 0, 1, 1, 1, 1, 1, 1, 1
453.738190000000031, 1, 1, 1, 1, 1, 1, 1, 1
453.738225000000057, 0, 1, 1, 1, 1, 1, 1, 1
453.838000000000022, 1, 1, 1, 1, 1, 1, 1, 1
453.838035000000048, 0, 1, 1, 1, 1, 1, 1, 1
453.937810000000013, 1, 1, 1, 1, 1, 1, 1, 1
453.937845000000038, 0, 1, 1, 1, 1, 1, 1, 1
454.037625000000048, 1, 1, 1, 1, 1, 1, 1, 1
454.037660000000017, 0, 1, 1, 1, 1, 1, 1, 1
454.137440000000026, 1, 1, 1, 1, 1, 1, 1, 1
454.137470000000064, 0, 1, 1, 1, 1, 1, 1, 1
454.237250000000017, 1, 1, 1, 1, 1, 1, 1, 1
454.237285000000043, 0, 1, 1, 1, 1, 1, 1, 1
454.336565000000064, 1, 1, 1, 1, 1, 1, 1, 1
454.336600000000033, 0, 1, 1, 1, 1, 1, 1, 1
454.436395000000061, 1, 1, 1, 1, 1, 1, 1, 1
454.436430000000030, 0, 1, 1, 1, 1, 1, 1, 1
454.535120000000063, 1, 1, 1, 1, 1, 1, 1, 1
454.535155000000032, 0, 1, 1, 1, 1, 1, 1, 1
454.634935000000041, 1, 1, 1, 1, 1, 1, 1, 1
454.634970000000010, 0, 1, 1, 1, 1, 1, 1, 1
454.734750000000020, 1, 1, 1, 1, 1, 1, 1, 1
454.734785000000045, 0, 1, 1, 1, 1, 1, 1, 1
454.834565000000055, 1, 1, 1, 1, 1, 1, 1, 1
454.834600000000023, 0, 1, 1, 1, 1, 1, 1, 1
454.934380000000033, 1, 1, 1, 1, 1, 1, 1, 1
454.934410000000014, 0, 1, 1, 1, 1, 1, 1, 1
455.034195000000011, 1, 1, 1, 1, 1, 1, 1, 1
455.034230000000036, 0, 1, 1, 1, 1, 1, 1, 1
455.134005000000059, 1, 1, 1, 1, 1, 1, 1, 1
455.134040000000027, 0, 1, 1, 1, 1, 1, 1, 1
455.232815000000016, 1, 1, 1, 1, 1, 1, 1, 1
455.232850000000042, 0, 1, 1, 1, 1, 1, 1, 1
455.332625000000064, 1, 1, 1, 1, 1, 1, 1, 1
455.332660000000033, 0, 1, 1, 1, 1, 1, 1, 1
455.432440000000042, 1, 1, 1, 1, 1, 1, 1, 1
455.432470000000023, 0, 1, 1, 1, 1, 1, 1, 1
455.532250000000033, 1, 1, 1, 1, 1, 1, 1, 1
455.532285000000059, 0, 1, 1, 1, 1, 1, 1, 1
455.632065000000011, 1, 1, 1, 1, 1, 1, 1, 1
455.632100000000037, 0, 1, 1, 1, 1, 1, 1, 1
455.730790000000013, 1, 1, 1, 1, 1, 1, 1, 1
455.730825000000038, 0, 1, 1, 1, 1, 1, 1, 1
455.830610000000036, 1, 1, 1, 1, 1, 1, 1, 1
455.830645000000061, 0, 1, 1, 1, 1, 1, 1, 1
455.930425000000014, 1, 1, 1, 1, 1, 1, 1, 1
455.930460000000039, 0, 1, 1, 1, 1, 1, 1, 1
456.030235000000062, 1, 1, 1, 1, 1, 1, 1, 1
456.030265000000043, 0, 1, 1, 1, 1, 1, 1, 1
456.130050000000040, 1, 1, 1, 1, 1, 1, 1, 1
456.130085000000065, 0, 1, 1, 1, 1, 1, 1, 1
456.229870000000062, 1, 1, 1, 1, 1, 1, 1, 1
456.229905000000031, 0, 1, 1, 1, 1, 1, 1, 1
456.328595000000064, 1, 1, 1, 1, 1, 1, 1, 1
456.328630000000032, 0, 1, 1, 1, 1, 1, 1, 1
456.428415000000030, 1, 1, 1, 1, 1, 1, 1, 1
456.428450000000055, 0, 1, 1, 1, 1, 1, 1, 1
456.528230000000065, 1, 1, 1, 1, 1, 1, 1, 1
456.528265000000033, 0, 1, 1, 1, 1, 1, 1, 1
456.628055000000018, 1, 1, 1, 1, 1, 1, 1, 1
456.628090000000043, 0, 1, 1, 1, 1, 1, 1, 1
456.727875000000040, 1, 1, 1, 1, 1, 1, 1, 1
456.727910000000065, 0, 1, 1, 1, 1, 1, 1, 1
456.827700000000050, 1, 1, 1, 1, 1, 1, 1, 1
456.827735000000018, 0, 1, 1, 1, 1, 1, 1, 1
456.927515000000028, 1, 1, 1, 1, 1, 1, 1, 1
456.927550000000053, 0, 1, 1, 1, 1, 1, 1, 1
457.026330000000030, 1, 1, 1, 1, 1, 1, 1, 1
457.026360000000011, 0, 1, 1, 1, 1, 1, 1, 1
457.126140000000021, 1, 1, 1, 1, 1, 1, 1, 1
457.126175000000046, 0, 1, 1, 1, 1, 1, 1, 1
457.225950000000012, 1, 1, 1, 1, 1, 1, 1, 1
457.225985000000037, 0, 1, 1, 1, 1, 1, 1, 1
457.325770000000034, 1, 1, 1, 1, 1, 1, 1, 1
457.325805000000059, 0, 1, 1, 1, 1, 1, 1, 1
457.425585000000012, 1, 1, 1, 1, 1, 1, 1, 1
457.425620000000038, 0, 1, 1, 1, 1, 1, 1, 1
457.524310000000014, 1, 1, 1, 1, 1, 1, 1, 1
457.524345000000039, 0, 1, 1, 1, 1, 1, 1, 1
457.624125000000049, 1, 1, 1, 1, 1, 1, 1, 1
457.624155000000030, 0, 1, 1, 1, 1, 1, 1, 1
457.723940000000027, 1, 1, 1, 1, 1, 1, 1, 1
457.723975000000053, 0, 1, 1, 1, 1, 1, 1, 1
457.823760000000050, 1, 1, 1, 1, 1, 1, 1, 1
457.823790000000031, 0, 1, 1, 1, 1, 1, 1, 1
457.923570000000041, 1, 1, 1, 1, 1, 1, 1, 1
457.923605000000009, 0, 1, 1, 1, 1, 1, 1, 1
458.022895000000062, 1, 1, 1, 1, 1, 1, 1, 1
458.022930000000031, 0, 1, 1, 1, 1, 1, 1, 1
458.122710000000041, 1, 1, 1, 1, 1, 1, 1, 1
458.122745000000066, 0, 1, 1, 1, 1, 1, 1, 1
458.222525000000019, 1, 1, 1, 1, 1, 1, 1, 1
458.222560000000044, 0, 1, 1, 1, 1, 1, 1, 1
458.322335000000010, 1, 1, 1, 1, 1, 1, 1, 1
458.322370000000035, 0, 1, 1, 1, 1, 1, 1, 1
458.421055000000024, 1, 1, 1, 1, 1, 1, 1, 1
458.421090000000049, 0, 1, 1, 1, 1, 1, 1, 1
458.520865000000015, 1, 1, 1, 1, 1, 1, 1, 1
458.520900000000040, 0, 1, 1, 1, 1, 1, 1, 1
458.620680000000050, 1, 1, 1, 1, 1, 1, 1, 1
458.620715000000018, 0, 1, 1, 1, 1, 1, 1, 1
458.720495000000028, 1, 1, 1, 1, 1, 1, 1, 1
458.720530000000053, 0, 1, 1, 1, 1, 1, 1, 1
458.820310000000063, 1, 1, 1, 1, 1, 1, 1, 1
458.820345000000032, 0, 1, 1, 1, 1, 1, 1, 1
458.920120000000054, 1, 1, 1, 1, 1, 1, 1, 1
458.920155000000022, 0, 1, 1, 1, 1, 1, 1, 1
459.018845000000056, 1, 1, 1, 1, 1, 1, 1, 1
459.018880000000024, 0, 1, 1, 1, 1, 1, 1, 1
459.118665000000021, 1, 1, 1, 1, 1, 1, 1, 1
459.118695000000059, 0, 1, 1, 1, 1, 1, 1, 1
459.218480000000056, 1, 1, 1, 1, 1, 1, 1, 1
459.218510000000038, 0, 1, 1, 1, 1, 1, 1, 1
459.318295000000035, 1, 1, 1, 1, 1, 1, 1, 1
459.318330000000060, 0, 1, 1, 1, 1, 1, 1, 1
459.418115000000057, 1, 1, 1, 1, 1, 1, 1, 1
459.418145000000038, 0, 1, 1, 1, 1, 1, 1, 1
459.517920000000061, 1, 1, 1, 1, 1, 1, 1, 1
459.517955000000029, 0, 1, 1, 1, 1, 1, 1, 1
459.617730000000051, 1, 1, 1, 1, 1, 1, 1, 1
459.617765000000020, 0, 1, 1, 1, 1, 1, 1, 1
459.716540000000066, 1, 1, 1, 1, 1, 1, 1, 1
459.716575000000034, 0, 1, 1, 1, 1, 1, 1, 1
459.816355000000044, 1, 1, 1, 1, 1, 1, 1, 1
459.816390000000013, 0, 1, 1, 1, 1, 1, 1, 1
459.916170000000022, 1, 1, 1, 1, 1, 1, 1, 1
459.916205000000048, 0, 1, 1, 1, 1, 1, 1, 1
460.015980000000013, 1, 1, 1, 1, 1, 1, 1, 1
460.016015000000039, 0, 1, 1, 1, 1, 1, 1, 1
460.115790000000061, 1, 1, 1, 1, 1, 1, 1, 1
460.115825000000029, 0, 1, 1, 1, 1, 1, 1, 1
460.214510000000018, 1, 1, 1, 1, 1, 1, 1, 1
460.214545000000044, 0, 1, 1, 1, 1, 1, 1, 1
460.314330000000041, 1, 1, 1, 1, 1, 1, 1, 1
460.314360000000022, 0, 1, 1, 1, 1, 1, 1, 1
460.414145000000019, 1, 1, 1, 1, 1, 1, 1, 1
460.414180000000044, 0, 1, 1, 1, 1, 1, 1, 1
460.513970000000029, 1, 1, 1, 1, 1, 1, 1, 1
460.514005000000054, 0, 1, 1, 1, 1, 1, 1, 1
460.613790000000051, 1, 1, 1, 1, 1, 1, 1, 1
460.613825000000020, 0, 1, 1, 1, 1, 1, 1, 1
460.713610000000017, 1, 1, 1, 1, 1, 1, 1, 1
460.713645000000042, 0, 1, 1, 1, 1, 1, 1, 1
460.812335000000019, 1, 1, 1, 1, 1, 1, 1, 1
460.812370000000044, 0, 1, 1, 1, 1, 1, 1, 1
460.912035000000060, 1, 1, 1, 1, 1, 1, 1, 1
460.912070000000028, 0, 1, 1, 1, 1, 1, 1, 1
461.011865000000057, 1, 1, 1, 1, 1, 1, 1, 1
461.011900000000026, 0, 1, 1, 1, 1, 1, 1, 1
461.111690000000010, 1, 1, 1, 1, 1, 1, 1, 1
461.111725000000035, 0, 1, 1, 1, 1, 1, 1, 1
461.211510000000033, 1, 1, 1, 1, 1, 1, 1, 1
461.211545000000058, 0, 1, 1, 1, 1, 1, 1, 1
461.311330000000055, 1, 1, 1, 1, 1, 1, 1, 1
461.311365000000023, 0, 1, 1, 1, 1, 1, 1, 1
461.411150000000021, 1, 1, 1, 1, 1, 1, 1, 1
461.411185000000046, 0, 1, 1, 1, 1, 1, 1, 1
461.509870000000035, 1, 1, 1, 1, 1, 1, 1, 1
461.509905000000060, 0, 1, 1, 1, 1, 1, 1, 1
461.610185000000058, 1, 1, 1, 1, 1, 1, 1, 1
461.610220000000027, 0, 1, 1, 1, 1, 1, 1, 1
461.710005000000024, 1, 1, 1, 1, 1, 1, 1, 1
461.710040000000049, 0, 1, 1, 1, 1, 1, 1, 1
461.809820000000059, 1, 1, 1, 1, 1, 1, 1, 1
461.809855000000027, 0, 1, 1, 1, 1, 1, 1, 1
461.908630000000016, 1, 1, 1, 1, 1, 1, 1, 1
461.908665000000042, 0, 1, 1, 1, 1, 1, 1, 1
462.008440000000064, 1, 1, 1, 1, 1, 1, 1, 1
462.008475000000033, 0, 1, 1, 1, 1, 1, 1, 1
462.108255000000042, 1, 1, 1, 1, 1, 1, 1, 1
462.108290000000011, 0, 1, 1, 1, 1, 1, 1, 1
462.208070000000021, 1, 1, 1, 1, 1, 1, 1, 1
462.208105000000046, 0, 1, 1, 1, 1, 1, 1, 1
462.307885000000056, 1, 1, 1, 1, 1, 1, 1, 1
462.307915000000037, 0, 1, 1, 1, 1, 1, 1, 1
462.406605000000013, 1, 1, 1, 1, 1, 1, 1, 1
462.406640000000039, 0, 1, 1, 1, 1, 1, 1, 1
462.506425000000036, 1, 1, 1, 1, 1, 1, 1, 1
462.506460000000061, 0, 1, 1, 1, 1, 1, 1, 1
462.606245000000058, 1, 1, 1, 1, 1, 1, 1, 1
462.606280000000027, 0, 1, 1, 1, 1, 1, 1, 1
462.706070000000011, 1, 1, 1, 1, 1, 1, 1, 1
462.706100000000049, 0, 1, 1, 1, 1, 1, 1, 1
462.805890000000034, 1, 1, 1, 1, 1, 1, 1, 1
462.805920000000015, 0, 1, 1, 1, 1, 1, 1, 1
462.905705000000012, 1, 1, 1, 1, 1, 1, 1, 1
462.905740000000037, 0, 1, 1, 1, 1, 1, 1, 1
463.005520000000047, 1, 1, 1, 1, 1, 1, 1, 1
463.005555000000015, 0, 1, 1, 1, 1, 1, 1, 1
463.104340000000036, 1, 1, 1, 1, 1, 1, 1, 1
463.104375000000061, 0, 1, 1, 1, 1, 1, 1, 1
463.204165000000046, 1, 1, 1, 1, 1, 1, 1, 1
463.204200000000014, 0, 1, 1, 1, 1, 1, 1, 1
463.303990000000056, 1, 1, 1, 1, 1, 1, 1, 1
463.304025000000024, 0, 1, 1, 1, 1, 1, 1, 1
463.403800000000047, 1, 1, 1, 1, 1, 1, 1, 1
463.403835000000015, 0, 1, 1, 1, 1, 1, 1, 1
463.503610000000037, 1, 1, 1, 1, 1, 1, 1, 1
463.503645000000063, 0, 1, 1, 1, 1, 1, 1, 1
463.602330000000052, 1, 1, 1, 1, 1, 1, 1, 1
463.602365000000020, 0, 1, 1, 1, 1, 1, 1, 1
463.702145000000030, 1, 1, 1, 1, 1, 1, 1, 1
463.702180000000055, 0, 1, 1, 1, 1, 1, 1, 1
463.801955000000021, 1, 1, 1, 1, 1, 1, 1, 1
463.801990000000046, 0, 1, 1, 1, 1, 1, 1, 1
463.901765000000012, 1, 1, 1, 1, 1, 1, 1, 1
463.901800000000037, 0, 1, 1, 1, 1, 1, 1, 1
464.001575000000059, 1, 1, 1, 1, 1, 1, 1, 1
464.001610000000028, 0, 1, 1, 1, 1, 1, 1, 1
464.101390000000038, 1, 1, 1, 1, 1, 1, 1, 1
464.101425000000063, 0, 1, 1, 1, 1, 1, 1, 1
464.200100000000020, 1, 1, 1, 1, 1, 1, 1, 1
464.200135000000046, 0, 1, 1, 1, 1, 1, 1, 1
464.299900000000036, 1, 1, 1, 1, 1, 1, 1, 1
464.299935000000062, 0, 1, 1, 1, 1, 1, 1, 1
464.399690000000021, 1, 1, 1, 1, 1, 1, 1, 1
464.399725000000046, 0, 1, 1, 1, 1, 1, 1, 1
464.499485000000050, 1, 1, 1, 1, 1, 1, 1, 1
464.499520000000018, 0, 1, 1, 1, 1, 1, 1, 1
464.599290000000053, 1, 1, 1, 1, 1, 1, 1, 1
464.599325000000022, 0, 1, 1, 1, 1, 1, 1, 1
464.699095000000057, 1, 1, 1, 1, 1, 1, 1, 1
464.699130000000025, 0, 1, 1, 1, 1, 1, 1, 1
464.798900000000060, 1, 1, 1, 1, 1, 1, 1, 1
464.798930000000041, 0, 1, 1, 1, 1, 1, 1, 1
464.897705000000030, 1, 1, 1, 1, 1, 1, 1, 1
464.897740000000056, 0, 1, 1, 1, 1, 1, 1, 1
464.997515000000021, 1, 1, 1, 1, 1, 1, 1, 1
464.997550000000047, 0, 1, 1, 1, 1, 1, 1, 1
465.097330000000056, 1, 1, 1, 1, 1, 1, 1, 1
465.097365000000025, 0, 1, 1, 1, 1, 1, 1, 1
465.197135000000060, 1, 1, 1, 1, 1, 1, 1, 1
465.197170000000028, 0, 1, 1, 1, 1, 1, 1, 1
465.296445000000062, 1, 1, 1, 1, 1, 1, 1, 1
465.296480000000031, 0, 1, 1, 1, 1, 1, 1, 1
465.396245000000022, 1, 1, 1, 1, 1, 1, 1, 1
465.396280000000047, 0, 1, 1, 1, 1, 1, 1, 1
465.496045000000038, 1, 1, 1, 1, 1, 1, 1, 1
465.496080000000063, 0, 1, 1, 1, 1, 1, 1, 1
465.595845000000054, 1, 1, 1, 1, 1, 1, 1, 1
465.595880000000022, 0, 1, 1, 1, 1, 1, 1, 1
465.694550000000049, 1, 1, 1, 1, 1, 1, 1, 1
465.694585000000018, 0, 1, 1, 1, 1, 1, 1, 1
465.794350000000065, 1, 1, 1, 1, 1, 1, 1, 1
465.794385000000034, 0, 1, 1, 1, 1, 1, 1, 1
465.894155000000012, 1, 1, 1, 1, 1, 1, 1, 1
465.894190000000037, 0, 1, 1, 1, 1, 1, 1, 1
465.993960000000015, 1, 1, 1, 1, 1, 1, 1, 1
465.993995000000041, 0, 1, 1, 1, 1, 1, 1, 1
466.093765000000019, 1, 1, 1, 1, 1, 1, 1, 1
466.093800000000044, 0, 1, 1, 1, 1, 1, 1, 1
466.193565000000035, 1, 1, 1, 1, 1, 1, 1, 1
466.193595000000016, 0, 1, 1, 1, 1, 1, 1, 1
466.293365000000051, 1, 1, 1, 1, 1, 1, 1, 1
466.293400000000020, 0, 1, 1, 1, 1, 1, 1, 1
466.392170000000021, 1, 1, 1, 1, 1, 1, 1, 1
466.392205000000047, 0, 1, 1, 1, 1, 1, 1, 1
466.491975000000025, 1, 1, 1, 1, 1, 1, 1, 1
466.492010000000050, 0, 1, 1, 1, 1, 1, 1, 1
466.591780000000028, 1, 1, 1, 1, 1, 1, 1, 1
466.591815000000054, 0, 1, 1, 1, 1, 1, 1, 1
466.691575000000057, 1, 1, 1, 1, 1, 1, 1, 1
466.691610000000026, 0, 1, 1, 1, 1, 1, 1, 1
466.791375000000016, 1, 1, 1, 1, 1, 1, 1, 1
466.791410000000042, 0, 1, 1, 1, 1, 1, 1, 1
466.890090000000043, 1, 1, 1, 1, 1, 1, 1, 1
466.890125000000012, 0, 1, 1, 1, 1, 1, 1, 1
466.989895000000047, 1, 1, 1, 1, 1, 1, 1, 1
466.989930000000015, 0, 1, 1, 1, 1, 1, 1, 1
467.089700000000050, 1, 1, 1, 1, 1, 1, 1, 1
467.089735000000019, 0, 1, 1, 1, 1, 1, 1, 1
467.189500000000066, 1, 1, 1, 1, 1, 1, 1, 1
467.189535000000035, 0, 1, 1, 1, 1, 1, 1, 1
467.289305000000013, 1, 1, 1, 1, 1, 1, 1, 1
467.289340000000038, 0, 1, 1, 1, 1, 1, 1, 1
467.389110000000016, 1, 1, 1, 1, 1, 1, 1, 1
467.389145000000042, 0, 1, 1, 1, 1, 1, 1, 1
467.488915000000020, 1, 1, 1, 1, 1, 1, 1, 1
467.488950000000045, 0, 1, 1, 1, 1, 1, 1, 1
467.587715000000060, 1, 1, 1, 1, 1, 1, 1, 1
467.587750000000028, 0, 1, 1, 1, 1, 1, 1, 1
467.687515000000019, 1, 1, 1, 1, 1, 1, 1, 1
467.687550000000044, 0, 1, 1, 1, 1, 1, 1, 1
467.787315000000035, 1, 1, 1, 1, 1, 1, 1, 1
467.787350000000060, 0, 1, 1, 1, 1, 1, 1, 1
467.887110000000064, 1, 1, 1, 1, 1, 1, 1, 1
467.887145000000032, 0, 1, 1, 1, 1, 1, 1, 1
467.986920000000055, 1, 1, 1, 1, 1, 1, 1, 1
467.986950000000036, 0, 1, 1, 1, 1, 1, 1, 1
468.085630000000037, 1, 1, 1, 1, 1, 1, 1, 1
468.085665000000063, 0, 1, 1, 1, 1, 1, 1, 1
468.185430000000053, 1, 1, 1, 1, 1, 1, 1, 1
468.185465000000022, 0, 1, 1, 1, 1, 1, 1, 1
468.285240000000044, 1, 1, 1, 1, 1, 1, 1, 1
468.285275000000013, 0, 1, 1, 1, 1, 1, 1, 1
468.385045000000048, 1, 1, 1, 1, 1, 1, 1, 1
468.385080000000016, 0, 1, 1, 1, 1, 1, 1, 1
468.484860000000026, 1, 1, 1, 1, 1, 1, 1, 1
468.484895000000051, 0, 1, 1, 1, 1, 1, 1, 1
468.584665000000030, 1, 1, 1, 1, 1, 1, 1, 1
